Nodes,Paths,Time,GenerationTime
365 , 5031 , 0.34906601905822754 , 0.6891562938690186
366 , 5011 , 0.14657926559448242 , 0.6053826808929443
367 , 5017 , 0.2922086715698242 , 0.609410285949707
368 , 4993 , 0.14561009407043457 , 0.6393184661865234
369 , 5008 , 0.17550325393676758 , 0.694145679473877
370 , 5033 , 0.37596702575683594 , 0.6253032684326172
371 , 4988 , 0.11768531799316406 , 0.6223647594451904
372 , 5031 , 0.3650233745574951 , 0.6313378810882568
373 , 4988 , 0.06682085990905762 , 0.6532537937164307
374 , 4988 , 0.18949270248413086 , 0.6552753448486328
375 , 5009 , 0.22739195823669434 , 0.6692101955413818
376 , 5027 , 0.19146084785461426 , 0.6532700061798096
377 , 5027 , 0.328122615814209 , 0.6453003883361816
378 , 5000 , 0.14064908027648926 , 0.6771636009216309
379 , 5009 , 0.2902226448059082 , 0.6951513290405273
380 , 5012 , 0.21143436431884766 , 0.7081058025360107
381 , 5013 , 0.20943903923034668 , 0.6811795234680176
382 , 5015 , 0.3560459613800049 , 0.6771905422210693
383 , 5053 , 0.4717378616333008 , 0.671205997467041
384 , 4998 , 0.19447994232177734 , 0.6951408386230469
385 , 4990 , 0.05285906791687012 , 0.7809116840362549
386 , 5026 , 0.31914567947387695 , 0.7330665588378906
387 , 4973 , 0.10372161865234375 , 0.684171199798584
388 , 5008 , 0.28822946548461914 , 0.7210712432861328
389 , 4999 , 0.10272431373596191 , 0.703120231628418
390 , 5017 , 0.38796234130859375 , 0.7370491027832031
391 , 5033 , 0.42087602615356445 , 0.7171087265014648
392 , 5017 , 0.23537206649780273 , 0.7250595092773438
393 , 5010 , 0.3919520378112793 , 0.7260568141937256
394 , 5015 , 0.24731111526489258 , 0.7489979267120361
395 , 5006 , 0.12566399574279785 , 0.725090742111206
396 , 5028 , 0.46474385261535645 , 0.7649667263031006
397 , 5024 , 0.346099853515625 , 0.7639317512512207
398 , 5010 , 0.33513355255126953 , 0.7509658336639404
399 , 5014 , 0.26129961013793945 , 0.7589719295501709
400 , 5026 , 0.35704565048217773 , 0.7849278450012207
401 , 5007 , 0.24136567115783691 , 0.7480001449584961
402 , 5010 , 0.1904900074005127 , 0.7579724788665771
403 , 5018 , 0.20544981956481934 , 0.7988905906677246
404 , 5019 , 0.40491724014282227 , 0.775951623916626
405 , 5001 , 0.15159296989440918 , 0.8198084831237793
406 , 5024 , 0.2712736129760742 , 0.7988376617431641
407 , 5004 , 0.12067699432373047 , 0.8178396224975586
408 , 5019 , 0.2184147834777832 , 0.8168165683746338
409 , 4999 , 0.31116628646850586 , 0.8178145885467529
410 , 5016 , 0.36200547218322754 , 0.8018569946289062
411 , 5004 , 0.15756773948669434 , 0.7998993396759033
412 , 5007 , 0.1356368064880371 , 0.8497428894042969
413 , 4979 , 0.04584956169128418 , 0.8337979316711426
414 , 5017 , 0.2822444438934326 , 0.832801103591919
415 , 4997 , 0.32712221145629883 , 0.8397572040557861
416 , 5033 , 0.45479607582092285 , 0.8327739238739014
417 , 5007 , 0.11469197273254395 , 0.8537046909332275
418 , 4993 , 0.09275245666503906 , 0.8397548198699951
419 , 5038 , 0.39095377922058105 , 0.9235572814941406
420 , 4997 , 0.23836159706115723 , 0.8656861782073975
421 , 5005 , 0.16455912590026855 , 0.8986108303070068
422 , 5012 , 0.3011932373046875 , 0.8577346801757812
423 , 5001 , 0.2832162380218506 , 0.884634256362915
424 , 5026 , 0.3311138153076172 , 0.9046108722686768
425 , 5016 , 0.23935937881469727 , 0.9435031414031982
426 , 5008 , 0.27426671981811523 , 0.9823732376098633
427 , 4991 , 0.15957188606262207 , 0.9045815467834473
428 , 5009 , 0.29618048667907715 , 0.9474427700042725
429 , 4996 , 0.1077110767364502 , 0.942507266998291
430 , 5000 , 0.08779239654541016 , 0.9105651378631592
431 , 5017 , 0.29817795753479004 , 0.9973442554473877
432 , 5001 , 0.3081486225128174 , 0.9454970359802246
433 , 4984 , 0.12665939331054688 , 0.9584650993347168
434 , 5019 , 0.2593073844909668 , 0.9673848152160645
435 , 4993 , 0.18946528434753418 , 0.9983580112457275
436 , 5013 , 0.25232481956481934 , 0.9564697742462158
437 , 4998 , 0.261275053024292 , 0.9793887138366699
438 , 5036 , 0.34408068656921387 , 0.9734163284301758
439 , 4995 , 0.19248366355895996 , 0.9604310989379883
440 , 5034 , 0.40990281105041504 , 1.0083305835723877
441 , 5012 , 0.31815028190612793 , 0.9763894081115723
442 , 4997 , 0.2622969150543213 , 1.0272531509399414
443 , 4992 , 0.23140764236450195 , 0.9953384399414062
444 , 4994 , 0.28623437881469727 , 1.0113170146942139
445 , 4994 , 0.32512950897216797 , 1.0651533603668213
446 , 5002 , 0.13164639472961426 , 1.0183079242706299
447 , 5010 , 0.2732686996459961 , 1.0322465896606445
448 , 5027 , 0.5255568027496338 , 1.0322346687316895
449 , 4991 , 0.19350790977478027 , 1.0422146320343018
450 , 5027 , 0.4538125991821289 , 1.0362308025360107
451 , 5035 , 0.5545158386230469 , 1.0192551612854004
452 , 4995 , 0.16057109832763672 , 1.0601656436920166
453 , 5009 , 0.29323434829711914 , 1.086076259613037
454 , 5021 , 0.4148905277252197 , 1.0751454830169678
455 , 4993 , 0.07978677749633789 , 1.084111213684082
456 , 5007 , 0.1356503963470459 , 1.0641584396362305
457 , 5013 , 0.3151569366455078 , 1.1110293865203857
458 , 5037 , 0.46774768829345703 , 1.118011236190796
459 , 5017 , 0.17655348777770996 , 1.0840754508972168
460 , 4994 , 0.2962076663970947 , 1.1659438610076904
461 , 5017 , 0.35505151748657227 , 1.2356956005096436
462 , 5039 , 0.6841714382171631 , 1.1688730716705322
463 , 5029 , 0.4508225917816162 , 1.113025188446045
464 , 4990 , 0.24736595153808594 , 1.1090078353881836
465 , 5016 , 0.3749966621398926 , 1.1010541915893555
466 , 5012 , 0.30019617080688477 , 1.2037818431854248
467 , 5009 , 0.3351292610168457 , 1.1688694953918457
468 , 5015 , 0.20345568656921387 , 1.1309995651245117
469 , 4992 , 0.3121631145477295 , 1.189819574356079
470 , 5013 , 0.3181486129760742 , 1.1419734954833984
471 , 4999 , 0.24534392356872559 , 1.1279830932617188
472 , 5025 , 0.5206077098846436 , 1.1898460388183594
473 , 5007 , 0.2652895450592041 , 1.1539146900177002
474 , 5026 , 0.4268956184387207 , 1.1878225803375244
475 , 4995 , 0.1455833911895752 , 1.1679034233093262
476 , 5008 , 0.22739148139953613 , 1.1928374767303467
477 , 5014 , 0.2702493667602539 , 1.2257225513458252
478 , 5019 , 0.23636651039123535 , 1.252671480178833
479 , 4999 , 0.1635603904724121 , 1.2027852535247803
480 , 5022 , 0.5046494007110596 , 1.189819574356079
481 , 5004 , 0.39095354080200195 , 1.2117681503295898
482 , 5032 , 0.596405029296875 , 1.2466793060302734
483 , 5033 , 0.44580650329589844 , 1.2636220455169678
484 , 5012 , 0.42685747146606445 , 1.228733777999878
485 , 5018 , 0.34211158752441406 , 1.230682373046875
486 , 5008 , 0.2982008457183838 , 1.2287421226501465
487 , 4996 , 0.23240447044372559 , 1.3623507022857666
488 , 5033 , 0.6033589839935303 , 1.2756083011627197
489 , 5008 , 0.30817627906799316 , 1.5139787197113037
490 , 5011 , 0.4109005928039551 , 1.2476589679718018
491 , 4990 , 0.32016921043395996 , 1.2885076999664307
492 , 5021 , 0.46971631050109863 , 1.3055362701416016
493 , 5012 , 0.39394569396972656 , 1.2796053886413574
494 , 4992 , 0.07080960273742676 , 1.3055367469787598
495 , 5012 , 0.15658068656921387 , 1.318474531173706
496 , 5005 , 0.31913232803344727 , 1.2815659046173096
497 , 5003 , 0.23234033584594727 , 1.4092695713043213
498 , 5015 , 0.09973263740539551 , 1.2995545864105225
499 , 5005 , 0.3789854049682617 , 1.333434820175171
